claim_id,claim_amount,claim_date,claim_type,avg_claim_for_type,customer_id,customer_name,age,location,high_risk_location,policy_id,policy_type,policy_coverage,policy_start_date,policy_expiry_date,premium_payment_irregular,accident_type,accident_requires_police_report,police_report,report_date_mismatch,no_witnesses,vehicle_id,vehicle_type,vehicle_age,damage_match,previous_claims,previous_fraud,claim_frequency,claims_in_last_30_days,document_status,report_consistency,multiple_policies_same_vehicle,label_is_fraud_synthetic
CLM-1337,39410.78,2023-12-06,Theft,90000,CUST-2337,John Martinez,52,Coimbatore,False,POL-3337,Zero Depreciation,270000,2022-06-11,2023-06-11,False,Theft,True,True,False,False,VEH-4337,SUV,11,True,1,False,0.2,0,complete,True,False,False
CLM-1236,31685.05,2024-04-15,Collision,55000,CUST-2236,Kerry Davis,24,Coimbatore,False,POL-3236,Zero Depreciation,440000,2022-08-24,2023-08-24,True,Collision,True,True,False,False,VEH-4236,SUV,5,True,1,False,1.2,0,complete,True,False,False
CLM-1207,51454.63,2023-12-11,Collision,55000,CUST-2207,James Hammond,20,Chennai,False,POL-3207,Third-Party Motor,440000,2022-07-19,2023-07-19,False,Collision,True,True,False,False,VEH-4207,SUV,2,True,1,False,0.3,0,complete,True,False,False
CLM-1212,143038.02,2024-09-10,Natural Calamity,120000,CUST-2212,Tabitha Reynolds,47,Madurai,False,POL-3212,Comprehensive Motor,360000,2023-07-20,2024-07-19,False,Natural Calamity,False,True,False,False,VEH-4212,SUV,10,True,0,False,0.7,0,complete,True,False,False
CLM-1295,8412.28,2022-08-19,Windscreen Damage,12000,CUST-2295,Roy Smith,49,Chennai,False,POL-3295,Zero Depreciation,60000,2022-06-12,2023-06-12,False,Windscreen Damage,False,True,False,False,VEH-4295,Truck,3,True,0,False,0.4,0,complete,True,False,False
CLM-1457,44353.91,2025-05-07,Collision,55000,CUST-2457,Daniel Fields,67,Trichy,True,POL-3457,Zero Depreciation,275000,2022-06-19,2023-06-19,False,Collision,True,True,False,False,VEH-4457,Sedan,5,True,0,False,0.3,0,complete,True,False,False
CLM-1251,117718.14,2026-04-29,Theft,90000,CUST-2251,Larry Allen,46,Hyderabad,False,POL-3251,Zero Depreciation,270000,2025-09-30,2026-09-30,False,Theft,True,True,False,False,VEH-4251,Two-Wheeler,11,True,0,False,1.2,0,complete,True,False,False
CLM-1488,58936.56,2025-02-19,Natural Calamity,120000,CUST-2488,Sandra Hess,49,Bengaluru,False,POL-3488,Comprehensive Motor,600000,2023-09-13,2024-09-12,False,Natural Calamity,False,True,False,True,VEH-4488,Truck,8,True,0,False,0.4,0,complete,True,False,False
CLM-1486,132470.35,2025-03-29,Fire,150000,CUST-2486,Jonathan Smith,54,Hyderabad,False,POL-3486,Zero Depreciation,1200000,2025-01-31,2026-01-31,False,Fire,True,True,False,False,VEH-4486,Hatchback,2,True,0,False,0.6,0,complete,True,False,False
CLM-1303,56824.0,2026-03-10,Collision,55000,CUST-2303,Sylvia Edwards,29,Chennai,False,POL-3303,Third-Party Motor,275000,2025-07-25,2026-07-25,False,Collision,True,True,False,True,VEH-4303,Truck,1,True,0,False,0.1,0,complete,True,False,False
CLM-1350,12014.16,2026-07-15,Windscreen Damage,12000,CUST-2350,Kimberly Cole,52,Hyderabad,False,POL-3350,Comprehensive Motor,96000,2023-11-02,2024-11-01,False,Windscreen Damage,False,True,False,False,VEH-4350,Hatchback,7,True,0,False,1.0,0,complete,True,False,False
CLM-1269,44375.05,2025-05-24,Collision,55000,CUST-2269,Calvin Patrick,57,Chennai,False,POL-3269,Zero Depreciation,165000,2024-10-30,2025-10-30,False,Collision,True,True,False,False,VEH-4269,SUV,13,True,1,False,0.8,0,complete,True,False,False
CLM-1201,8024.82,2025-07-29,Windscreen Damage,12000,CUST-2201,Valerie Anderson,48,Hyderabad,False,POL-3201,Comprehensive Motor,96000,2023-04-08,2024-04-07,False,Windscreen Damage,False,True,False,False,VEH-4201,Sedan,9,True,1,False,0.3,0,complete,True,False,False
CLM-1161,10608.3,2026-06-03,Windscreen Damage,12000,CUST-2161,Elizabeth Hendrix,57,Bengaluru,False,POL-3161,Comprehensive Motor,60000,2025-01-16,2026-01-16,False,Windscreen Damage,False,True,False,False,VEH-4161,Two-Wheeler,1,True,0,False,1.1,0,complete,True,False,False
CLM-1043,183401.18,2022-02-03,Collision,55000,CUST-2043,Ann Jefferson,46,Salem,True,POL-3043,Zero Depreciation,165000,2022-01-31,2023-01-31,True,Collision,True,False,False,True,VEH-4043,Sedan,11,False,3,False,3.6,0,incomplete,False,False,True
CLM-1217,347324.66,2022-12-18,Total Loss,250000,CUST-2217,Melissa Valencia,19,Bengaluru,False,POL-3217,Comprehensive Motor,750000,2022-02-22,2023-02-22,False,Total Loss,True,True,False,False,VEH-4217,Hatchback,7,True,0,False,1.1,0,complete,True,False,False
CLM-1401,52958.75,2026-05-01,Theft,90000,CUST-2401,Miguel Vasquez,59,Trichy,True,POL-3401,Third-Party Motor,450000,2024-07-20,2025-07-20,False,Theft,True,True,False,False,VEH-4401,Hatchback,2,True,0,False,0.0,0,complete,True,False,False
CLM-1190,188505.76,2025-06-28,Total Loss,250000,CUST-2190,Kathleen Perry,41,Coimbatore,False,POL-3190,Zero Depreciation,750000,2024-07-24,2025-07-24,False,Total Loss,True,True,False,False,VEH-4190,Truck,8,True,1,False,0.3,0,complete,True,False,False
CLM-1309,297200.19,2026-06-15,Total Loss,250000,CUST-2309,Lisa Cox,50,Madurai,False,POL-3309,Zero Depreciation,1250000,2025-01-17,2026-01-17,False,Total Loss,True,True,False,False,VEH-4309,SUV,11,True,1,False,0.9,0,complete,True,False,False
CLM-1259,129473.79,2024-05-03,Natural Calamity,120000,CUST-2259,Albert Cisneros,68,Chennai,False,POL-3259,Comprehensive Motor,360000,2022-10-27,2023-10-27,False,Natural Calamity,False,True,False,False,VEH-4259,Hatchback,10,True,0,False,0.5,0,complete,True,False,False
CLM-1105,8692.92,2026-04-27,Windscreen Damage,12000,CUST-2105,Ashley Graves,46,Trichy,True,POL-3105,Third-Party Motor,36000,2025-06-28,2026-06-28,False,Windscreen Damage,False,True,False,False,VEH-4105,Hatchback,3,True,1,False,0.2,0,complete,True,False,False
CLM-1053,413276.43,2024-03-28,Natural Calamity,120000,CUST-2053,Cynthia Hutchinson,34,Coimbatore,False,POL-3053,Comprehensive Motor,960000,2024-03-21,2025-03-21,False,Natural Calamity,False,False,True,False,VEH-4053,SUV,0,False,3,True,2.1,2,incomplete,False,False,True
CLM-1389,51827.06,2024-05-10,Theft,90000,CUST-2389,John Reed,69,Chennai,False,POL-3389,Comprehensive Motor,450000,2023-09-04,2024-09-03,False,Theft,True,True,False,False,VEH-4389,SUV,8,True,0,False,1.2,0,complete,True,False,False
CLM-1001,368311.65,2025-02-01,Theft,90000,CUST-2001,Donald Stafford,64,Bengaluru,False,POL-3001,Zero Depreciation,720000,2025-01-21,2026-01-21,True,Theft,True,False,False,False,VEH-4001,Sedan,6,False,3,True,2.9,0,incomplete,False,False,True
CLM-1441,216061.01,2024-08-04,Fire,150000,CUST-2441,Jason Hale,66,Madurai,False,POL-3441,Zero Depreciation,450000,2023-08-28,2024-08-27,True,Fire,True,True,False,False,VEH-4441,Two-Wheeler,9,True,0,False,0.4,0,complete,True,False,False
CLM-1482,16815.69,2025-07-27,Windscreen Damage,12000,CUST-2482,Shawn Bryant,40,Coimbatore,False,POL-3482,Comprehensive Motor,96000,2023-10-19,2024-10-18,False,Windscreen Damage,False,True,False,False,VEH-4482,Two-Wheeler,7,True,0,False,1.1,0,complete,True,False,False
CLM-1049,576074.08,2022-07-03,Fire,150000,CUST-2049,Amy Mills,45,Salem,True,POL-3049,Comprehensive Motor,450000,2022-06-14,2023-06-14,False,Fire,True,False,False,True,VEH-4049,Hatchback,14,True,2,False,3.3,2,incomplete,True,True,True
CLM-1419,11935.7,2023-08-13,Windscreen Damage,12000,CUST-2419,Joshua Bass,32,Trichy,True,POL-3419,Comprehensive Motor,36000,2023-02-27,2024-02-27,False,Windscreen Damage,False,True,False,False,VEH-4419,Two-Wheeler,7,True,1,False,0.7,0,complete,True,False,False
CLM-1080,361644.67,2022-09-30,Fire,150000,CUST-2080,Pamela Klein DDS,53,Hyderabad,False,POL-3080,Zero Depreciation,750000,2022-09-13,2023-09-13,False,Fire,True,False,True,True,VEH-4080,SUV,13,False,2,True,3.2,1,complete,True,False,True
CLM-1205,158510.91,2023-09-05,Fire,150000,CUST-2205,Ricardo Hayden,39,Salem,True,POL-3205,Third-Party Motor,1200000,2023-03-30,2024-03-29,False,Fire,True,True,False,False,VEH-4205,Two-Wheeler,6,True,0,False,0.7,0,complete,True,False,False
CLM-1034,213929.57,2025-04-25,Collision,55000,CUST-2034,Debbie Jacobs,55,Trichy,True,POL-3034,Zero Depreciation,165000,2025-04-20,2026-04-20,True,Collision,True,False,True,False,VEH-4034,Two-Wheeler,6,False,2,False,3.3,0,incomplete,True,False,True
CLM-1263,12176.3,2026-01-18,Windscreen Damage,12000,CUST-2263,Eric Hancock,66,Madurai,False,POL-3263,Third-Party Motor,60000,2025-07-17,2026-07-17,False,Windscreen Damage,False,True,False,True,VEH-4263,Sedan,5,True,0,False,0.3,0,complete,True,False,False
CLM-1427,90589.31,2024-10-15,Fire,150000,CUST-2427,Kevin Hernandez,57,Madurai,False,POL-3427,Zero Depreciation,750000,2024-04-16,2025-04-16,False,Fire,True,True,False,False,VEH-4427,SUV,10,True,0,False,1.1,0,complete,True,False,False
CLM-1366,93470.08,2023-12-16,Natural Calamity,120000,CUST-2366,Matthew Thomas,21,Salem,True,POL-3366,Third-Party Motor,960000,2023-09-23,2024-09-22,False,Natural Calamity,False,True,False,False,VEH-4366,Sedan,1,True,0,False,1.1,0,complete,True,False,False
CLM-1091,312656.42,2024-05-25,Natural Calamity,120000,CUST-2091,Russell Reed,68,Hyderabad,False,POL-3091,Comprehensive Motor,360000,2024-05-20,2025-05-20,True,Natural Calamity,False,False,False,False,VEH-4091,Sedan,14,True,2,False,2.5,2,incomplete,False,False,True
CLM-1339,148966.76,2026-05-07,Fire,150000,CUST-2339,Austin Mora,65,Bengaluru,False,POL-3339,Zero Depreciation,1200000,2022-12-12,2023-12-12,False,Fire,True,True,False,False,VEH-4339,Sedan,13,True,0,False,0.2,0,complete,True,False,False
CLM-1473,66970.07,2022-09-24,Fire,150000,CUST-2473,Emily Chavez,47,Chennai,False,POL-3473,Third-Party Motor,750000,2022-02-23,2023-02-23,False,Fire,True,True,False,False,VEH-4473,Two-Wheeler,8,True,0,False,0.4,0,complete,True,False,False
CLM-1052,51662.25,2023-10-22,Windscreen Damage,12000,CUST-2052,Dennis Price,40,Salem,True,POL-3052,Zero Depreciation,36000,2023-10-10,2024-10-09,False,Windscreen Damage,False,False,False,True,VEH-4052,Two-Wheeler,6,True,3,True,2.4,0,incomplete,True,False,True
CLM-1345,107774.61,2025-04-04,Theft,90000,CUST-2345,Darrell Gross,60,Madurai,False,POL-3345,Third-Party Motor,450000,2024-08-09,2025-08-09,False,Theft,True,True,False,False,VEH-4345,Truck,3,True,1,False,1.0,0,complete,True,False,False
CLM-1264,221051.14,2024-03-27,Fire,150000,CUST-2264,Theresa Rose,44,Salem,True,POL-3264,Third-Party Motor,750000,2022-06-01,2023-06-01,False,Fire,True,True,False,False,VEH-4264,Sedan,2,True,0,False,0.4,0,complete,True,False,False
CLM-1241,141464.92,2025-08-29,Theft,90000,CUST-2241,Antonio Rosales,38,Bengaluru,False,POL-3241,Comprehensive Motor,450000,2024-12-22,2025-12-22,False,Theft,True,True,False,True,VEH-4241,Sedan,6,True,1,False,0.2,0,complete,True,False,False
CLM-1013,395250.17,2023-07-14,Theft,90000,CUST-2013,James Gonzales DDS,57,Madurai,False,POL-3013,Third-Party Motor,720000,2023-07-07,2024-07-06,False,Theft,True,False,False,False,VEH-4013,Hatchback,1,True,4,False,2.1,1,complete,True,False,True
CLM-1315,201491.66,2026-03-15,Total Loss,250000,CUST-2315,Tiffany Mejia,59,Coimbatore,False,POL-3315,Comprehensive Motor,1250000,2025-09-15,2026-09-15,False,Total Loss,True,True,False,False,VEH-4315,Sedan,12,True,0,False,1.0,0,complete,True,False,False
CLM-1088,789582.95,2022-02-28,Total Loss,250000,CUST-2088,Dr. Matthew Ramirez III,46,Trichy,True,POL-3088,Comprehensive Motor,750000,2022-02-20,2023-02-20,True,Total Loss,True,False,True,True,VEH-4088,Hatchback,4,False,2,False,3.5,2,incomplete,True,False,True
CLM-1387,60178.2,2026-02-28,Fire,150000,CUST-2387,Julie Jackson,35,Bengaluru,False,POL-3387,Zero Depreciation,450000,2026-01-20,2027-01-20,False,Fire,True,True,False,False,VEH-4387,Hatchback,4,True,1,False,0.2,0,complete,True,False,False
CLM-1273,47005.29,2025-02-01,Collision,55000,CUST-2273,Anthony Mcguire,65,Madurai,False,POL-3273,Zero Depreciation,440000,2023-08-05,2024-08-04,False,Collision,True,True,False,False,VEH-4273,Two-Wheeler,1,True,1,False,0.7,0,complete,True,False,False
CLM-1166,7837.46,2025-04-22,Windscreen Damage,12000,CUST-2166,Elizabeth Howard,45,Hyderabad,False,POL-3166,Comprehensive Motor,36000,2022-08-21,2023-08-21,False,Windscreen Damage,False,True,False,False,VEH-4166,Sedan,13,True,0,False,1.0,0,complete,True,False,False
CLM-1328,185566.33,2025-05-23,Total Loss,250000,CUST-2328,Keith Kennedy,63,Salem,True,POL-3328,Zero Depreciation,750000,2023-08-18,2024-08-17,False,Total Loss,True,True,False,False,VEH-4328,Sedan,10,True,1,False,0.0,0,complete,True,False,False
CLM-1492,228761.75,2024-02-01,Fire,150000,CUST-2492,Thomas Webster,43,Chennai,False,POL-3492,Zero Depreciation,1200000,2022-08-12,2023-08-12,False,Fire,True,True,False,False,VEH-4492,Two-Wheeler,13,True,0,False,0.0,0,complete,True,False,False
CLM-1134,11553.67,2026-07-12,Windscreen Damage,12000,CUST-2134,Amy Thornton,55,Salem,True,POL-3134,Zero Depreciation,96000,2026-04-06,2027-04-06,False,Windscreen Damage,False,True,False,False,VEH-4134,SUV,13,True,0,False,0.6,0,complete,True,False,False
CLM-1306,43282.58,2025-12-06,Collision,55000,CUST-2306,Christopher Valdez,40,Coimbatore,False,POL-3306,Zero Depreciation,440000,2025-08-09,2026-08-09,False,Collision,True,True,False,False,VEH-4306,SUV,10,True,1,False,1.1,0,complete,True,False,False
CLM-1480,84891.66,2024-07-19,Fire,150000,CUST-2480,Steven Atkinson,63,Chennai,False,POL-3480,Third-Party Motor,450000,2022-10-05,2023-10-05,True,Fire,True,True,False,False,VEH-4480,Hatchback,10,True,0,False,1.2,0,complete,True,False,False
CLM-1319,69598.52,2026-06-10,Fire,150000,CUST-2319,Robert Martinez,51,Trichy,True,POL-3319,Comprehensive Motor,750000,2025-05-29,2026-05-29,False,Fire,True,True,False,False,VEH-4319,Hatchback,11,True,0,False,1.1,0,complete,True,False,False
CLM-1243,204658.2,2023-04-01,Total Loss,250000,CUST-2243,Courtney Mendoza,62,Chennai,False,POL-3243,Zero Depreciation,750000,2022-04-18,2023-04-18,False,Total Loss,True,True,False,False,VEH-4243,Two-Wheeler,1,True,0,False,0.9,0,complete,True,False,False
CLM-1054,306901.87,2026-04-10,Natural Calamity,120000,CUST-2054,Sheila Mason,60,Coimbatore,False,POL-3054,Third-Party Motor,360000,2026-03-20,2027-03-20,False,Natural Calamity,False,False,False,False,VEH-4054,SUV,3,False,2,False,2.9,0,incomplete,False,False,True
CLM-1363,93599.18,2026-07-29,Fire,150000,CUST-2363,Dominic Hicks,55,Madurai,False,POL-3363,Comprehensive Motor,750000,2025-06-16,2026-06-16,True,Fire,True,True,False,False,VEH-4363,SUV,0,True,0,False,0.6,0,complete,True,False,False
CLM-1050,468467.67,2023-05-19,Fire,150000,CUST-2050,Cheryl Fisher,33,Hyderabad,False,POL-3050,Zero Depreciation,450000,2023-04-27,2024-04-26,False,Fire,True,True,False,True,VEH-4050,Sedan,1,False,4,False,2.1,2,incomplete,False,False,True
CLM-1456,59310.89,2025-09-29,Collision,55000,CUST-2456,Lisa Washington,19,Madurai,False,POL-3456,Third-Party Motor,275000,2024-02-12,2025-02-11,False,Collision,True,True,False,True,VEH-4456,Sedan,0,True,0,False,0.1,0,complete,True,False,False
CLM-1174,10738.2,2026-07-08,Windscreen Damage,12000,CUST-2174,Amanda Bryant,50,Chennai,False,POL-3174,Third-Party Motor,96000,2023-10-14,2024-10-13,False,Windscreen Damage,False,True,False,False,VEH-4174,Hatchback,13,True,1,False,0.3,0,complete,True,False,False
CLM-1445,52664.8,2025-04-15,Theft,90000,CUST-2445,Felicia Pope,65,Trichy,True,POL-3445,Third-Party Motor,720000,2025-01-15,2026-01-15,False,Theft,True,True,False,False,VEH-4445,Two-Wheeler,12,True,0,False,1.1,0,complete,True,False,False
CLM-1189,329507.32,2025-07-11,Total Loss,250000,CUST-2189,Alejandra Barnett,65,Chennai,False,POL-3189,Comprehensive Motor,2000000,2024-06-23,2025-06-23,False,Total Loss,True,True,False,False,VEH-4189,Two-Wheeler,9,True,0,False,0.4,0,complete,True,False,False
CLM-1496,227779.85,2025-04-11,Fire,150000,CUST-2496,Kathleen Young,65,Madurai,False,POL-3496,Comprehensive Motor,750000,2024-02-06,2025-02-05,False,Fire,True,True,False,False,VEH-4496,Two-Wheeler,8,True,0,False,0.5,0,complete,True,False,False
CLM-1187,86506.46,2025-12-20,Theft,90000,CUST-2187,Michael Rowe,26,Trichy,True,POL-3187,Zero Depreciation,720000,2023-04-21,2024-04-20,False,Theft,True,True,False,False,VEH-4187,Truck,6,True,0,False,0.2,0,complete,True,False,False
CLM-1169,116435.26,2025-04-24,Theft,90000,CUST-2169,Jerry Collins,25,Salem,True,POL-3169,Comprehensive Motor,270000,2024-11-06,2025-11-06,False,Theft,True,True,False,False,VEH-4169,Truck,6,True,1,False,1.0,0,complete,True,False,False
CLM-1058,565724.13,2025-02-15,Fire,150000,CUST-2058,John Wallace,65,Bengaluru,False,POL-3058,Comprehensive Motor,1200000,2025-02-09,2026-02-09,True,Fire,True,True,True,True,VEH-4058,Two-Wheeler,0,False,4,True,3.8,0,incomplete,False,False,True
CLM-1048,533905.09,2025-04-21,Natural Calamity,120000,CUST-2048,Valerie Williams,21,Chennai,False,POL-3048,Comprehensive Motor,960000,2025-04-11,2026-04-11,True,Natural Calamity,False,False,True,True,VEH-4048,SUV,14,False,2,False,1.7,2,incomplete,False,False,True
CLM-1344,130781.14,2026-05-09,Natural Calamity,120000,CUST-2344,Patrick Rivera Jr.,66,Madurai,False,POL-3344,Third-Party Motor,360000,2022-05-30,2023-05-30,False,Natural Calamity,False,True,False,False,VEH-4344,Truck,12,True,0,False,0.3,0,complete,True,False,False
CLM-1235,227249.27,2026-06-09,Fire,150000,CUST-2235,David Berry,46,Trichy,True,POL-3235,Comprehensive Motor,450000,2025-09-06,2026-09-06,True,Fire,True,True,False,False,VEH-4235,Two-Wheeler,14,True,1,False,1.2,0,complete,True,False,False
CLM-1252,9329.97,2024-11-16,Windscreen Damage,12000,CUST-2252,Angela Barker DVM,27,Chennai,False,POL-3252,Third-Party Motor,60000,2024-07-30,2025-07-30,False,Windscreen Damage,False,True,False,False,VEH-4252,Sedan,11,True,0,False,0.9,0,complete,True,False,False
CLM-1021,533944.62,2025-05-22,Fire,150000,CUST-2021,Ronald Dillon,31,Madurai,False,POL-3021,Third-Party Motor,1200000,2025-05-05,2026-05-05,True,Fire,True,True,False,True,VEH-4021,Sedan,3,False,5,False,2.3,1,incomplete,False,False,True
CLM-1313,15215.81,2026-08-03,Windscreen Damage,12000,CUST-2313,Wendy Moore,26,Coimbatore,False,POL-3313,Zero Depreciation,96000,2026-06-29,2027-06-29,False,Windscreen Damage,False,True,False,True,VEH-4313,SUV,11,True,1,False,0.6,0,complete,True,False,False
CLM-1459,124539.6,2025-07-04,Theft,90000,CUST-2459,Edward Rice,24,Salem,True,POL-3459,Zero Depreciation,270000,2024-08-31,2025-08-31,False,Theft,True,True,False,False,VEH-4459,Hatchback,14,True,1,False,0.6,0,complete,True,False,False
CLM-1160,53641.53,2025-04-23,Collision,55000,CUST-2160,Nicholas Flores,27,Coimbatore,False,POL-3160,Comprehensive Motor,165000,2023-06-01,2024-05-31,False,Collision,True,True,False,False,VEH-4160,Truck,12,True,1,False,0.8,0,complete,True,False,False
CLM-1276,114130.59,2025-12-06,Theft,90000,CUST-2276,Deborah Thompson,49,Chennai,False,POL-3276,Zero Depreciation,720000,2023-09-27,2024-09-26,False,Theft,True,True,False,False,VEH-4276,Two-Wheeler,13,True,1,False,0.8,0,complete,True,False,False
CLM-1443,172426.72,2026-08-15,Natural Calamity,120000,CUST-2443,Jeanne Hamilton,20,Hyderabad,False,POL-3443,Third-Party Motor,960000,2024-09-27,2025-09-27,False,Natural Calamity,False,True,False,False,VEH-4443,SUV,9,True,1,False,0.2,0,complete,True,False,False
CLM-1191,13779.07,2025-10-28,Windscreen Damage,12000,CUST-2191,Brian Downs,53,Trichy,True,POL-3191,Comprehensive Motor,60000,2024-02-21,2025-02-20,False,Windscreen Damage,False,True,False,False,VEH-4191,Truck,8,True,1,False,0.2,0,complete,True,False,False
CLM-1385,136516.81,2026-08-01,Theft,90000,CUST-2385,Candice Wright,20,Madurai,False,POL-3385,Zero Depreciation,270000,2024-09-04,2025-09-04,False,Theft,True,True,False,False,VEH-4385,Truck,0,True,1,False,0.0,0,complete,True,False,False
CLM-1293,243294.63,2026-03-07,Total Loss,250000,CUST-2293,Adrian Ingram,32,Bengaluru,False,POL-3293,Zero Depreciation,750000,2023-11-18,2024-11-17,False,Total Loss,True,True,False,False,VEH-4293,Sedan,11,True,0,False,1.1,0,complete,True,False,False
CLM-1413,116290.93,2025-08-27,Natural Calamity,120000,CUST-2413,Kyle Torres,32,Madurai,False,POL-3413,Third-Party Motor,600000,2024-07-07,2025-07-07,False,Natural Calamity,False,True,False,True,VEH-4413,Truck,5,True,1,False,0.7,0,complete,True,False,False
CLM-1343,7813.59,2026-06-26,Windscreen Damage,12000,CUST-2343,Stephen Randall,57,Bengaluru,False,POL-3343,Third-Party Motor,36000,2023-09-11,2024-09-10,False,Windscreen Damage,False,True,False,False,VEH-4343,Two-Wheeler,12,True,0,False,1.0,0,complete,True,False,False
CLM-1257,363823.52,2023-06-15,Total Loss,250000,CUST-2257,Richard Phillips,35,Hyderabad,False,POL-3257,Third-Party Motor,2000000,2022-12-11,2023-12-11,False,Total Loss,True,True,False,False,VEH-4257,Hatchback,11,True,0,False,0.3,0,complete,True,False,False
CLM-1308,11731.81,2023-06-12,Windscreen Damage,12000,CUST-2308,Evan Williams,57,Trichy,True,POL-3308,Third-Party Motor,36000,2022-03-31,2023-03-31,False,Windscreen Damage,False,True,False,False,VEH-4308,Sedan,8,True,1,False,0.1,0,complete,True,False,False
CLM-1149,79995.14,2026-01-25,Theft,90000,CUST-2149,Carl Turner,24,Salem,True,POL-3149,Zero Depreciation,450000,2025-09-16,2026-09-16,False,Theft,True,True,False,False,VEH-4149,SUV,14,True,0,False,0.7,0,complete,True,False,False
CLM-1130,144890.89,2026-02-24,Natural Calamity,120000,CUST-2130,Luke Miranda,55,Madurai,False,POL-3130,Third-Party Motor,600000,2025-02-07,2026-02-07,False,Natural Calamity,False,True,False,False,VEH-4130,Two-Wheeler,6,True,0,False,0.3,0,complete,True,False,False
CLM-1151,42746.96,2025-06-04,Collision,55000,CUST-2151,Jimmy Moreno,66,Hyderabad,False,POL-3151,Comprehensive Motor,275000,2023-09-22,2024-09-21,False,Collision,True,True,False,False,VEH-4151,Sedan,9,True,1,False,0.5,0,complete,True,False,False
CLM-1359,70893.81,2026-05-27,Collision,55000,CUST-2359,Matthew Bailey,64,Madurai,False,POL-3359,Comprehensive Motor,275000,2024-02-04,2025-02-03,False,Collision,True,True,False,False,VEH-4359,Hatchback,7,True,0,False,0.9,0,complete,True,False,False
CLM-1099,354876.44,2022-05-23,Natural Calamity,120000,CUST-2099,Robert Cortez,27,Trichy,True,POL-3099,Zero Depreciation,600000,2022-05-12,2023-05-12,True,Natural Calamity,False,True,False,True,VEH-4099,Hatchback,4,False,5,False,2.7,1,incomplete,False,False,True
CLM-1372,13825.43,2025-07-28,Windscreen Damage,12000,CUST-2372,Susan Potter,19,Trichy,True,POL-3372,Zero Depreciation,96000,2024-11-28,2025-11-28,False,Windscreen Damage,False,True,False,False,VEH-4372,Sedan,5,True,1,False,0.8,0,complete,True,False,False
CLM-1087,508178.49,2026-03-22,Fire,150000,CUST-2087,Clayton Wagner,59,Chennai,False,POL-3087,Third-Party Motor,1200000,2026-03-19,2027-03-19,False,Fire,True,True,False,True,VEH-4087,Two-Wheeler,4,False,4,True,3.9,2,incomplete,False,False,True
CLM-1458,68185.88,2025-07-30,Natural Calamity,120000,CUST-2458,James Mcneil,48,Hyderabad,False,POL-3458,Zero Depreciation,360000,2022-07-15,2023-07-15,False,Natural Calamity,False,True,False,False,VEH-4458,SUV,14,True,1,False,0.7,0,complete,True,False,False
CLM-1330,78775.05,2025-08-29,Theft,90000,CUST-2330,Laura Banks,38,Chennai,False,POL-3330,Third-Party Motor,720000,2024-01-10,2025-01-09,False,Theft,True,True,False,False,VEH-4330,Hatchback,0,True,0,False,0.1,0,complete,True,False,False
CLM-1214,68953.02,2025-12-14,Collision,55000,CUST-2214,Brian Becker,51,Trichy,True,POL-3214,Third-Party Motor,165000,2022-09-15,2023-09-15,False,Collision,True,True,False,False,VEH-4214,Sedan,0,True,0,False,0.5,0,complete,True,False,False
CLM-1466,170995.01,2026-01-07,Fire,150000,CUST-2466,Brandy Howard,23,Chennai,False,POL-3466,Third-Party Motor,750000,2025-07-22,2026-07-22,False,Fire,True,True,False,True,VEH-4466,Truck,4,True,0,False,0.1,0,complete,True,False,False
CLM-1121,12657.73,2026-02-09,Windscreen Damage,12000,CUST-2121,Angela Walker,54,Salem,True,POL-3121,Zero Depreciation,96000,2025-08-25,2026-08-25,False,Windscreen Damage,False,True,False,False,VEH-4121,Hatchback,6,True,1,False,0.7,0,complete,True,False,False
CLM-1499,124166.56,2025-03-19,Theft,90000,CUST-2499,Susan Carter,62,Coimbatore,False,POL-3499,Third-Party Motor,720000,2024-07-21,2025-07-21,False,Theft,True,True,False,False,VEH-4499,SUV,6,True,0,False,0.9,0,complete,True,False,False
CLM-1020,139490.92,2026-07-01,Collision,55000,CUST-2020,Mr. Larry Anderson,21,Trichy,True,POL-3020,Zero Depreciation,275000,2026-06-11,2027-06-11,True,Collision,True,True,True,True,VEH-4020,Hatchback,10,True,3,False,1.9,0,complete,True,False,True
CLM-1188,173905.67,2026-08-24,Total Loss,250000,CUST-2188,Allison Hicks,63,Bengaluru,False,POL-3188,Third-Party Motor,1250000,2022-01-20,2023-01-20,False,Total Loss,True,True,False,False,VEH-4188,Truck,12,True,1,False,0.4,0,complete,True,False,False
CLM-1071,41369.26,2023-02-17,Windscreen Damage,12000,CUST-2071,Amanda Chung,57,Trichy,True,POL-3071,Third-Party Motor,60000,2023-02-13,2024-02-13,True,Windscreen Damage,False,True,False,True,VEH-4071,Sedan,1,False,2,False,1.9,0,incomplete,False,False,True
CLM-1106,18701.99,2022-09-14,Windscreen Damage,12000,CUST-2106,Brianna Rodriguez,68,Bengaluru,False,POL-3106,Zero Depreciation,96000,2022-02-25,2023-02-25,False,Windscreen Damage,False,True,False,False,VEH-4106,Two-Wheeler,14,True,0,False,1.0,0,complete,True,False,False
CLM-1270,130636.86,2025-06-16,Theft,90000,CUST-2270,Susan Young,42,Salem,True,POL-3270,Third-Party Motor,450000,2024-12-06,2025-12-06,False,Theft,True,True,False,False,VEH-4270,Truck,2,True,0,False,0.4,0,complete,True,False,False
